SpellID,Name,Type,CastTime,Duration,RecastDelay,Damage,DamageType,Icon,ClientEffect
2821,"Protecting Spirit",Bladeturn,4.0,1200,0,0.0,0,2821,2821
2851,"Spirit's Revenge",DamageShield,2.5,5,0,1.5,15,2851,2851
2852,"Spirit's Vengeance",DamageShield,2.5,5,0,4.5,15,2852,2852
2853,"Spirit's Retaliation",DamageShield,2.5,5,0,6.8,15,2853,2853
2854,"Spirit's Vendetta",DamageShield,2.5,5,0,10.5,15,2854,2854
2855,"Spirit's Reckoning",DamageShield,2.5,5,0,15.1,15,2855,2855
2856,"Spirit's Retribution",DamageShield,2.5,5,0,20.3,15,2856,2856
2857,"Spirit's Vindication",DamageShield,2.5,5,0,27.1,15,2857,2857
2858,"Spirit's Justification",DamageShield,2.5,5,0,33.9,15,2858,2858
2859,"Vigor of Valhalla",StrengthConstitutionBuff,3.0,1200,0,0.0,0,2859,2859
2860,"Strength of Valhalla",StrengthConstitutionBuff,3.0,1200,0,0.0,0,2860,2860
2861,"Zest of Valhalla",StrengthConstitutionBuff,3.0,1200,0,0.0,0,2861,2861
2862,"Energy of Valhalla",StrengthConstitutionBuff,3.0,1200,0,0.0,0,2862,2862
2863,"Vitality of Valhalla",StrengthConstitutionBuff,3.0,1200,0,0.0,0,2863,2863
2864,"Might of Valhalla",StrengthConstitutionBuff,3.0,1200,0,0.0,0,2864,2864
2865,"Force of Valhalla",StrengthConstitutionBuff,3.0,1200,0,0.0,0,2865,2865
2866,"Valkyrie's Agility",DexterityQuicknessBuff,3.0,1200,0,0.0,0,2866,2866
2867,"Valkyrie's Nimbleness",DexterityQuicknessBuff,3.0,1200,0,0.0,0,2867,2867
2868,"Valkyrie's Quickness",DexterityQuicknessBuff,3.0,1200,0,0.0,0,2868,2868
2869,"Valkyrie's Vivacity",DexterityQuicknessBuff,3.0,1200,0,0.0,0,2869,2869
2870,"Valkyrie's Spirit",DexterityQuicknessBuff,3.0,1200,0,0.0,0,2870,2870
2871,"Valkyrie's Vigilance",DexterityQuicknessBuff,3.0,1200,0,0.0,0,2871,2871
2872,"Valkyrie's Haste",DexterityQuicknessBuff,3.0,1200,0,0.0,0,2872,2872
2873,"Valkyrie's Alacrity",DexterityQuicknessBuff,3.0,1200,0,0.0,0,2873,2873
2874,"Gift of the Fallen",DamageShield,4.0,300,0,1.5,11,2874,2874
2875,"Blessing of the Fallen",DamageShield,4.0,60,0,2.5,11,2875,2875
2876,"Boon of the Fallen",DamageShield,4.0,60,0,3.9,11,2876,2876
2877,"Benison of the Fallen",DamageShield,4.0,60,0,5.0,11,2877,2877
2878,"Imbuement of the Fallen",DamageShield,4.0,60,0,6.7,11,2878,2878
2879,"Infusion of the Fallen",DamageShield,4.0,60,0,8.2,11,2879,2879
2880,"Restore Spirit",Resurrect,4.0,0,0,0.0,0,2880,2880
2881,"Tenacious Warrior Spirit",MesmerizeDurationBuff,4.0,1200,0,0.0,12,2881,2881
2882,"Tenacious Warrior Spirit",MesmerizeDurationBuff,4.0,1200,0,0.0,12,2882,2882
2883,"Spirit of Melee",CombatSpeedBuff,3.5,1200,0,0.0,0,2883,2883
2884,"Spirit of Attack",CombatSpeedBuff,3.5,1200,0,0.0,0,2884,2884
2885,"Spirit of Combat",CombatSpeedBuff,3.5,1200,0,0.0,0,2885,2885
2886,"Spirit of Battle",CombatSpeedBuff,3.5,1200,0,0.0,0,2886,2886
2887,"Spirit of War",CombatSpeedBuff,3.5,1200,0,0.0,0,2887,2887
2888,"Spirit of Strife",CombatSpeedBuff,3.5,1200,0,0.0,0,2888,2888
2889,"Hinder Prey",OffensiveProc,3.0,1200,0,0.0,0,2889,2889
2893,"Snaring Blow",OffensiveProc,3.0,1200,0,0.0,0,2893,2889
2894,"Hunter's Trap",OffensiveProc,3.0,1200,0,0.0,0,2894,2889
2895,"Hinder Prey",UnbreakableSpeedDecrease,0.0,10,0,0.0,11,2678,2678
2896,"Snaring Blow",UnbreakableSpeedDecrease,0.0,10,0,0.0,11,2678,2678
2897,"Hunter's Trap",UnbreakableSpeedDecrease,0.0,10,0,0.0,11,2678,2678
2901,"Simple Runebolt",Bolt,2.5,0,20,24.0,12,2901,2901
2902,"Minor Runebolt",Bolt,2.5,0,20,41.0,12,2902,2902
2903,"Lesser Runebolt",Bolt,2.5,0,20,53.0,12,2903,2903
2904,Runebolt,Bolt,2.5,0,20,70.0,12,2904,2904
2905,"Major Runebolt",Bolt,2.5,0,20,92.0,12,2905,2905
2906,"Greater Runebolt",Bolt,2.5,0,20,115.0,12,2906,2906
2907,"Superior Runebolt",Bolt,2.5,0,20,149.0,12,2907,2907
2908,"Supreme Runebolt",Bolt,2.5,0,20,188.0,12,2908,2908
2909,"Sovereign Runebolt",Bolt,2.5,0,20,239.0,12,2909,2909
2911,"Token of Destruction",DirectDamage,3.0,0,0,25.0,12,2911,2911
2912,"Stamp of Destruction",DirectDamage,3.0,0,0,33.0,12,2912,2912
2913,"Note of Destruction",DirectDamage,3.0,0,0,40.0,12,2913,2913
2914,"Mark of Destruction",DirectDamage,3.0,0,0,52.0,12,2914,2914
2915,"Insignia of Destruction",DirectDamage,3.0,0,0,68.0,12,2915,2915
2916,"Symbol of Destruction",DirectDamage,3.0,0,0,85.0,12,2916,2916
2917,"Seal of Destruction",DirectDamage,3.0,0,0,108.0,12,2917,2917
2918,"Signet of Destruction",DirectDamage,3.0,0,0,140.0,12,2918,2918
2919,"Rune of Destruction",DirectDamage,3.0,0,0,176.0,12,2919,2919
2921,"Token of Movement",SpeedEnhancement,3.0,6,0,0.0,0,2921,2921
2922,"Mark of Movement",SpeedEnhancement,3.0,6,0,0.0,0,2922,2922
2923,"Symbol of Movement",SpeedEnhancement,3.0,6,0,0.0,0,2923,2923
2924,"Seal of Movement",SpeedEnhancement,3.0,6,0,0.0,0,2924,2924
2925,"Rune of Movement",SpeedEnhancement,3.0,6,0,0.0,0,2925,2925
2951,"Odin's Ire",DirectDamage,3.0,0,0,8.0,12,2951,2951
2952,"Odin's Grudge",DirectDamage,3.0,0,0,20.0,12,2952,2952
2953,"Odin's Anger",DirectDamage,3.0,0,0,28.0,12,2953,2953
2954,"Odin's Rage",DirectDamage,3.0,0,0,44.0,12,2954,2954
2955,"Odin's Frenzy",DirectDamage,3.0,0,0,67.0,12,2955,2955
2956,"Odin's Wrath",DirectDamage,3.0,0,0,87.0,12,2956,2956
2957,"Odin's Vengeance",DirectDamage,3.0,0,0,115.0,12,2957,2957
2958,"Odin's Hatred",DirectDamage,3.0,0,0,158.0,12,2958,2958
2961,"Lesser Sigil of Ruin",Bolt,2.5,0,20,7.0,12,2961,2961
2962,"Sigil of Ruin",Bolt,2.5,0,20,23.0,12,2962,2962
2963,"Lesser Sigil of Havoc",Bolt,2.5,0,20,45.0,12,2963,2963
2964,"Sigil of Havoc",Bolt,2.5,0,20,67.0,12,2964,2964
2965,"Lesser Sigil of Destruction",Bolt,2.5,0,20,89.0,12,2965,2965
2966,"Sigil of Destruction",Bolt,2.5,0,20,118.0,12,2966,2966
2967,"Lesser Sigil of Devastation",Bolt,2.5,0,20,156.0,12,2967,2967
2968,"Sigil of Devastation",Bolt,2.5,0,20,198.0,12,2968,2968
2969,"Lesser Sigil of Undoing",Bolt,2.5,0,20,250.0,12,2969,2969
2970,"Sigil of Undoing",Bolt,2.5,0,20,317.0,12,2970,2970
2971,"Vex of Heat",HeatResistDebuff,2.0,15,0,0.0,13,2971,2971
2972,"Vex of Fire",HeatResistDebuff,2.0,15,0,0.0,13,2972,2972
2973,"Vex of Flames",HeatResistDebuff,2.0,15,0,0.0,13,2973,2973
2974,"Vex of Cold",ColdResistDebuff,2.0,8,0,0.0,11,2974,2974
2975,"Vex of Frost",ColdResistDebuff,2.0,8,0,0.0,11,2975,2975
2976,"Vex of Ice",ColdResistDebuff,2.0,8,0,0.0,11,2976,2976
2977,"Vex of Soil",MatterResistDebuff,2.0,15,0,0.0,14,2977,2977
2978,"Vex of Dirt",MatterResistDebuff,2.0,15,0,0.0,14,2978,2978
2979,"Vex of Earth",MatterResistDebuff,2.0,15,0,0.0,14,2979,2979
2991,"Mark of Ruin",DirectDamage,3.0,0,6,73.0,12,2991,2991
2992,"Mark of Havoc",DirectDamage,3.0,0,6,96.0,12,2992,2992
2993,"Mark of Devastation",DirectDamage,3.0,0,6,128.0,12,2993,2993
2994,"Mark of Undoing",DirectDamage,3.0,0,6,155.0,12,2994,2994
3001,"Minor Mending",Heal,2.2,0,0,0.0,0,3001,3001
3002,"Minor Refinement",Heal,2.2,0,0,0.0,0,3002,3002
3003,"Minor Improvement",Heal,2.2,0,0,0.0,0,3003,3003
3004,"Minor Reconstitution",Heal,2.2,0,0,0.0,0,3004,3004
3005,"Minor Amelioration",Heal,2.2,0,0,0.0,0,3005,3005
3006,"Minor Purification",Heal,2.2,0,0,0.0,0,3006,3006
3007,"Minor Recovery",Heal,2.2,0,0,0.0,0,3007,3007
3008,"Minor Reparation",Heal,2.2,0,0,0.0,0,3008,3008
3009,"Minor Restoration",Heal,2.2,0,0,0.0,0,3009,3009
3010,"Minor Reconstruction",Heal,2.2,0,0,0.0,0,3010,3010
3011,"Minor Emendation",Heal,2.2,0,0,0.0,0,3011,3011
3021,Refinement,Heal,2.8,0,0,0.0,0,3021,3021
3022,Improvement,Heal,2.8,0,0,0.0,0,3022,3022
3023,Reconstitution,Heal,2.8,0,0,0.0,0,3023,3023
3024,Amelioration,Heal,2.8,0,0,0.0,0,3024,3024
3025,Purification,Heal,2.8,0,0,0.0,0,3025,3025
3026,Recovery,Heal,2.8,0,0,0.0,0,3026,3026
3027,Reparation,Heal,2.8,0,0,0.0,0,3027,3027
3028,Restoration,Heal,2.8,0,0,0.0,0,3028,3028
3029,Reconstruction,Heal,2.8,0,0,0.0,0,3029,3029
3030,Emendation,Heal,2.8,0,0,0.0,0,3030,3030
3031,"Arrival from Valhalla",Resurrect,4.0,0,0,0.0,0,3031,3031
3041,"Group Reparation",Heal,3.0,0,0,0.0,0,3041,3041
3042,"Group Purification",Heal,3.0,0,0,0.0,0,3042,3042
3043,"Group Restoration",Heal,3.0,0,0,0.0,0,3043,3043
3044,"Group Emendation",Heal,3.0,0,0,0.0,0,3044,3044
3051,"Major Reconstitution",Heal,3.2,0,0,0.0,0,3051,3051
3052,"Major Amelioration",Heal,3.2,0,0,0.0,0,3052,3052
3053,"Major Purification",Heal,3.2,0,0,0.0,0,3053,3053
3054,"Major Recovery",Heal,3.2,0,0,0.0,0,3054,3054
3055,"Major Reparation",Heal,3.2,0,0,0.0,0,3055,3055
3056,"Major Restoration",Heal,3.2,0,0,0.0,0,3056,3056
3057,"Major Reconstruction",Heal,3.2,0,0,0.0,0,3057,3057
3058,"Major Emendation",Heal,3.2,0,0,0.0,0,3058,3058
3061,"Greater Amelioration",Heal,3.5,0,0,0.0,0,3061,3061
3062,"Greater Purification",Heal,3.5,0,0,0.0,0,3062,3062
3063,"Greater Recovery",Heal,3.4,0,0,0.0,0,3063,3063
3064,"Greater Reparation",Heal,3.3,0,0,0.0,0,3064,3064
3065,"Greater Restoration",Heal,3.1,0,0,0.0,0,3065,3065
3066,"Greater Reconstruction",Heal,3.0,0,0,0.0,0,3066,3066
3067,"Greater Emendation",Heal,2.8,0,0,0.0,0,3067,3067
3071,"Cure Disease",CureDisease,3.0,0,0,0.0,0,3071,3071
3072,"Cure Poison",CurePoison,3.0,0,0,0.0,0,3072,3072
3075,"Reception from Valhalla",Resurrect,4.0,0,0,0.0,0,3075,3075
3076,"Welcome from Valhalla",Resurrect,4.0,0,0,0.0,0,3076,3076
3077,"Remigration from Valhalla",Resurrect,4.0,0,0,0.0,0,3077,3077
3081,"Favor from Eir",Heal,0.0,0,900,0.0,0,3081,3081
3082,"Boon from Eir",Heal,0.0,0,900,0.0,0,3082,3082
3083,"Dispensation from Eir",Heal,0.0,0,900,0.0,0,3083,3083
3084,"Tribute from Eir",Heal,0.0,0,900,0.0,0,3084,3084
3085,"Eir's Glorious Touch",Heal,0.0,0,1200,0.0,0,3085,3085
3086,"Eir's Magnificent Touch",Heal,0.0,0,1200,0.0,0,3086,3086
3087,"Eir's Heavenly Touch",Heal,0.0,0,1200,0.0,0,3087,3087
3088,"Favor of Battle",Heal,3.7,0,0,0.0,0,3088,3088
3089,"Boon of Battle",Heal,3.5,0,0,0.0,0,3089,3089
3090,"Dispensation of Battle",Heal,3.3,0,0,0.0,0,3090,3090
3091,"Tribute of Battle",Heal,3.1,0,0,0.0,0,3091,3091
3092,"Ancestor's Gift",SpreadHeal,3.5,0,0,0.0,0,3092,3092
3093,"Ancestor's Favor",SpreadHeal,3.5,0,0,0.0,0,3099,3099
3094,"Ancestor's Boon",SpreadHeal,3.5,0,0,0.0,0,3100,3100
3098,"Fungal Rejuvenation",HealthRegenBuff,4.0,30,0,0.0,0,3131,3131
3099,"Fungal Regeneration",HealthRegenBuff,4.0,30,0,0.0,0,3132,3132
3100,"Fungal Restoration",HealthRegenBuff,4.0,30,0,0.0,0,3133,3133
3101,"Major Reconstitution",Heal,3.2,0,0,0.0,0,3101,3101
3102,"Major Amelioration",Heal,3.2,0,0,0.0,0,3102,3102
3103,"Major Purification",Heal,3.2,0,0,0.0,0,3103,3103
3104,"Major Recovery",Heal,3.2,0,0,0.0,0,3104,3104
3105,"Major Reparation",Heal,3.2,0,0,0.0,0,3105,3105
3106,"Major Restoration",Heal,3.2,0,0,0.0,0,3106,3106
3107,"Major Reconstruction",Heal,3.2,0,0,0.0,0,3107,3107
3108,"Major Emendation",Heal,3.2,0,0,0.0,0,3108,3108
3111,"Frigg's Antidote",HealthRegenBuff,3.0,30,0,0.0,0,3111,3111
3112,"Frigg's Medicant",HealthRegenBuff,3.0,30,0,0.0,0,3112,3112
3113,"Frigg's Cure",HealthRegenBuff,3.0,30,0,0.0,0,3113,3113
3114,"Frigg's Elixir",HealthRegenBuff,3.0,30,0,0.0,0,3114,3114
3115,"Frigg's Panacea",HealthRegenBuff,3.0,30,0,0.0,0,3115,3115
3116,"Frigg's Remedy",HealthRegenBuff,3.0,30,0,0.0,0,3116,3116
3117,"Frigg's Balm",HealthRegenBuff,3.0,30,0,0.0,0,3117,3117
3121,"Reception from Valhalla",Resurrect,4.0,0,0,0.0,0,3121,3121
3131,"Blessed Encouragement",HealOverTime,4.0,15,0,0.0,0,3131,3131
3132,"Holy Encouragement",HealOverTime,4.0,15,0,0.0,0,3132,3132
3133,"Divine Encouragement",HealOverTime,4.0,15,0,0.0,0,3133,3133
3151,"Guardian's Lesser Ward",BaseArmorFactorBuff,3.0,0,0,0.0,0,3151,3151
3152,"Guardian's Ward",BaseArmorFactorBuff,3.0,0,0,0.0,0,3152,3152
3153,"Guardian's Lesser Shield",BaseArmorFactorBuff,3.0,0,0,0.0,0,3153,3153
3154,"Guardian's Shield",BaseArmorFactorBuff,3.0,0,0,0.0,0,3154,3154
3155,"Guardian's Lesser Barrier",BaseArmorFactorBuff,3.0,0,0,0.0,0,3155,3155
3156,"Guardian's Barrier",BaseArmorFactorBuff,3.0,0,0,0.0,0,3156,3156
3157,"Guardian's Lesser Protection",BaseArmorFactorBuff,3.0,0,0,0.0,0,3157,3157
3161,"Lesser Strength of the Viking",StrengthBuff,3.0,0,0,0.0,0,3161,3161
3162,"Strength of the Viking",StrengthBuff,3.0,0,0,0.0,0,3162,3162
3163,"Lesser Vigor of the Viking",StrengthBuff,3.0,0,0,0.0,0,3163,3163
3164,"Vigor of the Viking",StrengthBuff,3.0,0,0,0.0,0,3164,3164
3165,"Lesser Power of the Viking",StrengthBuff,3.0,0,0,0.0,0,3165,3165
3166,"Power of the Viking",StrengthBuff,3.0,0,0,0.0,0,3166,3166
3167,"Lesser Might of the Viking",StrengthBuff,3.0,0,0,0.0,0,3167,3167
3168,"Might of the Viking",StrengthBuff,3.0,0,0,0.0,0,3168,3168
3171,"Minor Evasion",DexterityBuff,3.0,0,0,0.0,0,3171,3171
3172,"Lesser Evasion",DexterityBuff,3.0,0,0,0.0,0,3172,3172
3173,Evasion,DexterityBuff,3.0,0,0,0.0,0,3173,3173
3174,"Major Evasion",DexterityBuff,3.0,0,0,0.0,0,3174,3174
3175,"Greater Evasion",DexterityBuff,3.0,0,0,0.0,0,3175,3175
3176,"Superior Evasion",DexterityBuff,3.0,0,0,0.0,0,3176,3176
3181,"Augment Health",ConstitutionBuff,3.0,0,0,0.0,0,3181,3181
3182,"Increase Health",ConstitutionBuff,3.0,0,0,0.0,0,3182,3182
3183,"Enhance Health",ConstitutionBuff,3.0,0,0,0.0,0,3183,3183
3184,"Strengthen Health",ConstitutionBuff,3.0,0,0,0.0,0,3184,3184
3185,"Exaggerate Health",ConstitutionBuff,3.0,0,0,0.0,0,3185,3185
3186,"Intensify Health",ConstitutionBuff,3.0,0,0,0.0,0,3186,3186
3187,"Amplify Health",ConstitutionBuff,3.0,0,0,0.0,0,3187,3187
3201,"Augmented Blow",DamageAdd,3.0,0,0,1.0,15,3201,3201
3202,"Increased Blow",DamageAdd,3.0,0,0,1.6,15,3202,3202
3203,"Enhanced Blow",DamageAdd,3.0,0,0,2.3,15,3203,3203
3204,"Strengthen Blow",DamageAdd,3.0,0,0,3.1,15,3204,3204
3205,"Exaggerated Blow",DamageAdd,3.0,0,0,4.2,15,3205,3205
3206,"Intensified Blow",DamageAdd,3.0,0,0,5.4,15,3206,3206
3207,"Amplified Blow",DamageAdd,3.0,0,0,7.1,15,3207,3207
3208,"Burgeoned Blow",DamageAdd,3.0,0,0,9.0,15,3208,3208
3209,"Exalted Blow",DamageAdd,3.0,0,0,11.1,15,3209,3209
3211,"Lesser Purity of Attack",CombatSpeedBuff,3.5,0,0,0.0,0,3211,3211
3212,"Purity of Attack",CombatSpeedBuff,3.5,0,0,0.0,0,3212,3212
3213,"Lesser Purity of Offense",CombatSpeedBuff,3.5,0,0,0.0,0,3213,3213
3214,"Purity of Offense",CombatSpeedBuff,3.5,0,0,0.0,0,3214,3214
3215,"Lesser Purity of Aggression",CombatSpeedBuff,3.5,0,0,0.0,0,3215,3215
3216,"Purity of Aggression",CombatSpeedBuff,3.5,0,0,0.0,0,3216,3216
3221,"Ease of Movement",SpeedEnhancement,3.0,6,0,0.0,0,3221,3221
3222,"Flow of Movement",SpeedEnhancement,3.0,6,0,0.0,0,3222,3222
3223,"Grace of Movement",SpeedEnhancement,3.0,6,0,0.0,0,3223,3223
3224,"Purity of Movement",SpeedEnhancement,3.0,6,0,0.0,0,3224,3224
3225,"Elegance of Movement",SpeedEnhancement,3.0,6,0,0.0,0,3225,3225
3226,"Gods' Health",BodyResistBuff,3.0,1200,0,0.0,0,3226,3226
3227,"Gods' Vigor",BodyResistBuff,3.0,1200,0,0.0,0,3227,3227
3228,"Gods' Potency",BodyResistBuff,3.0,1200,0,0.0,0,3228,3228
3229,"Gods' Drive",SpiritResistBuff,3.0,1200,0,0.0,0,3229,3229
3230,"Gods' Will",SpiritResistBuff,3.0,1200,0,0.0,0,3230,3230
3231,"Gods' Spirit",SpiritResistBuff,3.0,1200,0,0.0,0,3231,3231
3232,"Thunder Affinity",EnergyResistBuff,3.0,1200,0,0.0,0,3232,3232
3233,"Storm Affinity",EnergyResistBuff,3.0,1200,0,0.0,0,3233,3233
3234,"Lightning Affinity",EnergyResistBuff,3.0,600,0,0.0,0,3234,3234
3235,Celerity,CombatSpeedBuff,3.0,20,0,0.0,0,3235,3235
3236,"Enhanced Celerity",CombatSpeedBuff,3.0,20,0,0.0,0,3236,3236
3237,"Amplified Celerity",CombatSpeedBuff,3.0,20,0,0.0,0,3237,3237
3238,"Pure Celerity",CombatSpeedBuff,2.0,20,0,0.0,0,3238,3238
3239,"Asgard's Lesser Strength",StrengthConstitutionBuff,3.0,1200,0,0.0,0,3239,3239
3240,"Asgard's Strength",StrengthConstitutionBuff,3.0,1200,0,0.0,0,3240,3240
3241,"Asgard's Lesser Potence",StrengthConstitutionBuff,3.0,1200,0,0.0,0,3241,3241
3242,"Asgard's Potence",StrengthConstitutionBuff,3.0,1200,0,0.0,0,3242,3242
3243,"Asgard's Lesser Might",StrengthConstitutionBuff,3.0,1200,0,0.0,0,3243,3243
3244,"Asgard's Might",StrengthConstitutionBuff,3.0,1200,0,0.0,0,3244,3244
3245,"Asgard's Lesser Defense",DamageShield,3.0,1200,0,3.5,15,3245,3245
3246,"Asgard's Defense",DamageShield,3.0,1200,0,5.2,15,3246,3246
3247,"Asgard's Protection",DamageShield,3.0,1200,0,6.9,15,3247,3247
3248,"Asgard's Deflection",DamageShield,3.0,1200,0,9.8,15,3248,3248
3249,"Asgard's Greater Deflection",DamageShield,3.0,1200,0,10.9,15,3249,3249
3251,"Minor Force of the Deep",DamageAdd,3.0,1200,0,0.7,14,3251,3251
3252,"Lesser Force of the Deep",DamageAdd,3.0,1200,0,1.0,14,3252,3252
3253,"Force of the Deep",DamageAdd,3.0,1200,0,1.3,14,3253,3253
3254,"Major Force of the Deep",DamageAdd,3.0,1200,0,1.6,14,3254,3254
3255,"Greater Force of the Deep",DamageAdd,3.0,1200,0,2.0,14,3255,3255
3256,"Superior Force of the Deep",DamageAdd,3.0,1200,0,2.4,14,3256,3256
3257,"Mighty Force of the Deep",DamageAdd,3.0,1200,0,3.0,14,3257,3257
3258,"Supreme Force of the Deep",DamageAdd,3.0,1200,0,3.7,14,3258,3258
3259,"Ultimate Force of the Deep",DamageAdd,3.0,1200,0,4.6,14,3259,3259
3261,"Strength of the Deep",StrengthConstitutionBuff,3.0,0,0,0.0,0,3261,3261
3262,"Vigor of the Deep",StrengthConstitutionBuff,3.0,0,0,0.0,0,3262,3262
3263,"Energy of the Deep",StrengthConstitutionBuff,3.0,0,0,0.0,0,3263,3263
3264,"Vitality of the Deep",StrengthConstitutionBuff,3.0,0,0,0.0,0,3264,3264
3265,"Might of the Deep",StrengthConstitutionBuff,3.0,0,0,0.0,0,3265,3265
3266,"Potence of the Deep",StrengthConstitutionBuff,3.0,0,0,0.0,0,3266,3266
3267,"Fortification of the Deep",StrengthConstitutionBuff,3.0,0,0,0.0,0,3267,3267
3268,"Power of the Deep",StrengthConstitutionBuff,3.0,0,0,0.0,0,3268,3268
3271,"Gloom's Guide",DexterityQuicknessBuff,3.0,0,0,0.0,0,3271,3271
3272,"Gloom's Wisdom",DexterityQuicknessBuff,3.0,0,0,0.0,0,3272,3272
3273,"Gloom's Enlightenment",DexterityQuicknessBuff,3.0,0,0,0.0,0,3273,3273
3274,"Murk's Guide",DexterityQuicknessBuff,3.0,0,0,0.0,0,3274,3274
3275,"Murk's Wisdom",DexterityQuicknessBuff,3.0,0,0,0.0,0,3275,3275
3276,"Murk's Enlightenment",DexterityQuicknessBuff,3.0,0,0,0.0,0,3276,3276
3277,"Shadow's Wisdom",DexterityQuicknessBuff,3.0,0,0,0.0,0,3277,3277
3278,"Shadow's Enlightenment",DexterityQuicknessBuff,3.0,0,0,0.0,0,3278,3278
3281,"Sight of the Deep",AcuityBuff,3.0,0,0,0.0,0,3281,3281
3282,"Wisdom of the Deep",AcuityBuff,3.0,0,0,0.0,0,3282,3282
3283,"Sagacity of the Deep",AcuityBuff,3.0,0,0,0.0,0,3283,3283
3284,"Vision of the Deep",AcuityBuff,3.0,0,0,0.0,0,3284,3284
3285,"Wrap of the Deep",HeatResistBuff,3.0,1200,0,0.0,0,3285,3285
3286,"Shroud of the Deep",HeatResistBuff,3.0,1200,0,0.0,0,3286,3286
3287,"Caress of the Deep",HeatResistBuff,3.0,1200,0,0.0,0,3287,3287
3288,"Warmth from Below",ColdResistBuff,3.0,1200,0,0.0,0,3288,3288
3289,"Heat from Below",ColdResistBuff,3.0,1200,0,0.0,0,3289,3289
3290,"Fires from Below",ColdResistBuff,3.0,1200,0,0.0,0,3290,3290
3291,"Rock Unity",MatterResistBuff,3.0,1200,0,0.0,0,3291,3291
3292,"Stone Unity",MatterResistBuff,3.0,1200,0,0.0,0,3292,3292
3293,"Cavern Unity",MatterResistBuff,3.0,1200,0,0.0,0,3293,3293
3294,"Minor Earth Invigoration",EnduranceRegenBuff,3.0,0,0,0.0,0,3294,3294
3295,"Lesser Earth Invigoration",EnduranceRegenBuff,3.0,0,0,0.0,0,3295,3295
3296,"Earth Invigoration",EnduranceRegenBuff,3.0,0,0,0.0,0,3296,3296
3297,"Greater Earth Invigoration",EnduranceRegenBuff,3.0,0,0,0.0,0,3297,3297
3298,"Superior Earth Invigoration",EnduranceRegenBuff,3.0,0,0,0.0,0,3298,3298
3301,Lull,Mesmerize,2.5,16,0,0.0,10,3301,3301
3302,"Greater Lull",Mesmerize,2.5,21,0,0.0,10,3302,3302
3303,Diversion,Mesmerize,2.5,28,0,0.0,10,3303,3303
3304,"Greater Diversion",Mesmerize,2.5,35,0,0.0,10,3304,3304
3305,Sedate,Mesmerize,2.5,43,0,0.0,10,3305,3305
3306,"Greater Sedation",Mesmerize,2.5,52,0,0.0,10,3306,3306
3307,Entrance,Mesmerize,2.5,61,0,0.0,10,3307,3307
3308,"Greater Entrancement",Mesmerize,2.5,70,0,0.0,10,3308,3308
3311,"Wake Senseless",Amnesia,2.0,0,0,0.0,0,3311,3311
3312,"Wake Forgetful",Amnesia,2.0,0,0,0.0,0,3312,3312
3313,"Wake Ignorant",Amnesia,2.0,0,0,0.0,0,3313,3313
3314,"Wake Mindless",Amnesia,2.0,0,0,0.0,0,3314,3314
3315,"Wake Oblivious",Amnesia,2.0,0,0,0.0,0,3315,3315
3321,"Halt Aggression",Stun,2.5,6,0,0.0,10,3321,3321
3322,"Halt Hostility",Stun,2.5,7,0,0.0,10,3322,3322
3323,"Halt Attack",Stun,2.5,8,0,0.0,10,3323,3323
3324,"Halt Offense",Stun,2.5,9,0,0.0,10,3324,3324
3325,"Halt Rally",Stun,2.5,10,0,0.0,10,3325,3325
3326,"Halt Invasion",Stun,2.5,11,0,0.0,10,3326,3326
3327,"Cleanse Mind",CureMezz,3.0,0,0,0.0,0,3327,3327
3351,"Hinder Spirit",CombatSpeedDebuff,0.0,20,5,0.0,10,3351,3351
3352,"Harry Spirit",CombatSpeedDebuff,0.0,20,5,0.0,10,3352,3352
3353,"Restrain Spirit",CombatSpeedDebuff,0.0,20,5,0.0,10,3353,3353
3354,"Obstruct Spirit",CombatSpeedDebuff,0.0,20,5,0.0,10,3354,3354
3355,"Block Spirit",CombatSpeedDebuff,0.0,20,5,0.0,10,3355,3355
3356,"Impede Spirit",CombatSpeedDebuff,0.0,20,5,0.0,10,3356,3356
3361,"Purity of Mind",PowerRegenBuff,3.0,0,0,0.0,0,3361,3361
3362,"Purity of Thought",PowerRegenBuff,3.0,0,0,0.0,0,3362,3362
3363,"Purity of Intellect",PowerRegenBuff,3.0,0,0,0.0,0,3363,3363
3364,"Purity of Contemplation",PowerRegenBuff,3.0,0,0,0.0,0,3364,3364
3365,"Purity of Meditation",PowerRegenBuff,3.0,0,0,0.0,0,3365,3365
3366,"Allay Area",Mesmerize,3.0,16,0,0.0,10,3366,3366
3367,"Pacify Area",Mesmerize,3.0,25,0,0.0,10,3367,3367
3368,"Conciliate Area",Mesmerize,3.0,34,0,0.0,10,3368,3368
3369,"Placate Area",Mesmerize,3.0,43,0,0.0,10,3369,3369
3370,"Harmonize Area",Mesmerize,3.0,52,0,0.0,10,3370,3370
3371,"Tranquilize Area",Mesmerize,3.0,65,0,0.0,10,3371,3371
3375,"Suspend Charge",Stun,2.5,6,0,0.0,10,3375,3375
3376,"Halt Charge",Stun,2.5,7,0,0.0,10,3376,3376
3377,"Interrupt Charge",Stun,2.5,9,0,0.0,10,3377,3377
3378,"Nullify Charge",Stun,2.5,10,0,0.0,10,3378,3378
3379,"Cease Charge",Stun,2.5,11,0,0.0,10,3379,3379
